id,action,branch,date
H3314,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3314,Hearing scheduled for 07/23/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-07-19T17:37:06.097Z
H3315,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3315,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3315,Hearing scheduled for 07/23/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-07-19T17:37:06.317Z
H3316,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3316,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3316,Hearing scheduled for 07/23/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-07-19T17:37:06.533Z
H3317,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3317,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3317,Hearing scheduled for 11/02/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-10-26T21:27:02.797Z
H3317,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3317,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3317,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3317,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3317,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3317,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3318,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3318,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3318,Hearing scheduled for 01/11/2022 from 11:30 AM-03:30 PM in Virtual Hearing,Joint,2022-01-06T14:55:06.903Z
H3318,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3318,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3318,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3318,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3318,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3318,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3319,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3319,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3319,Hearing scheduled for 12/07/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-12-02T14:40:16.757Z
H3319,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3319,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3319,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3319,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3319,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3319,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H332,Referred to the committee on Consumer Protection and Professional Licensure,House,2021-03-30T03:59:59.000Z
H332,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H332,Hearing scheduled for 08/02/2021 from 01:00 PM-03:00 PM in Virtual Hearing,Joint,2021-07-27T14:18:26.387Z
H332,"Accompanied a new draft, see H4588",House,2022-03-14T15:35:37.570Z
H3320,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3320,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3320,Hearing scheduled for 09/29/2021 from 09:00 AM-01:00 PM in Virtual Hearing,Joint,2021-09-22T21:39:13.903Z
H3320,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3320,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3320,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3320,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3320,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3320,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3321,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3321,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3321,Hearing scheduled for 07/28/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-07-21T21:20:42.637Z
H3322,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3322,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3322,Hearing scheduled for 10/22/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-10-15T21:05:24.900Z
H3323,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3323,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3323,Hearing scheduled for 11/02/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-10-26T21:27:03.153Z
H3324,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3324,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3324,Hearing scheduled for 01/11/2022 from 11:30 AM-03:30 PM in Virtual Hearing,Joint,2022-01-06T14:55:07.310Z
H3325,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3325,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3325,Hearing scheduled for 11/02/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-10-26T21:27:03.687Z
H3326,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3326,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3326,Hearing scheduled for 11/02/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-10-26T21:27:04.030Z
H3327,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3327,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3327,Hearing scheduled for 06/22/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-06-15T21:03:04.543Z
H3327,"Accompanied a new draft, see H4351",House,2022-01-24T19:11:31.030Z
H3328,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3328,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3328,Hearing scheduled for 07/23/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-07-19T17:37:06.817Z
H3328,"Accompanied a new draft, see H4348",House,2022-01-24T19:11:05.530Z
H3329,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3329,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3329,Hearing scheduled for 07/28/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-07-21T21:20:42.887Z
H333,Referred to the committee on Consumer Protection and Professional Licensure,House,2021-03-30T03:59:59.000Z
H333,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H333,Hearing scheduled for 07/12/2021 from 01:00 PM-03:00 PM in Virtual Hearing,Joint,2021-07-06T20:31:05.007Z
H333,Hearing canceled – new hearing TBD,Joint,2021-07-07T17:24:07.573Z
H333,Hearing scheduled for 07/12/2021 from 01:00 PM-03:00 PM in Virtual Hearing,Joint,2021-07-07T17:41:44.823Z
H333,Location Changed - Hearing scheduled for 07/12/2021 from 01:00 PM-03:00 PM in Virtual Hearing,Joint,2021-07-07T17:42:21.337Z
H333,"Accompanied a new draft, see S2675",Senate,2022-02-10T05:00:00.000Z
H3330,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3330,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3330,Hearing scheduled for 12/07/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-12-02T14:40:16.990Z
H3331,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3331,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3331,Hearing scheduled for 06/22/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-06-15T21:03:04.933Z
H3331,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3331,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3331,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3331,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3331,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3331,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3332,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3332,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3332,Hearing scheduled for 09/13/2021 from 01:30 PM-04:30 PM in Virtual Hearing,Joint,2021-09-07T16:09:21.477Z
H3332,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3332,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3332,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3332,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3332,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3332,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3333,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3333,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3333,Hearing scheduled for 09/13/2021 from 01:30 PM-04:30 PM in Virtual Hearing,Joint,2021-09-07T16:09:21.837Z
H3333,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3333,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3333,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3333,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3333,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3333,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3334,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3334,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3334,Hearing scheduled for 09/29/2021 from 09:00 AM-01:00 PM in Virtual Hearing,Joint,2021-09-22T21:39:14.327Z
H3334,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3334,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3334,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3334,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3334,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3334,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3335,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3335,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3335,Hearing scheduled for 12/07/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-12-02T14:40:17.223Z
H3335,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3335,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3335,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3335,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3335,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3335,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3336,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3336,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3336,Hearing scheduled for 01/11/2022 from 11:30 AM-03:30 PM in Virtual Hearing,Joint,2022-01-06T14:55:07.683Z
H3336,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3336,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3336,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3336,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3336,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3336,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3337,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3337,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3337,Hearing scheduled for 06/22/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-06-15T21:03:05.370Z
H3337,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3337,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3337,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3337,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3337,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3337,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3338,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3338,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3338,Hearing scheduled for 10/22/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-10-15T21:05:25.323Z
H3338,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3338,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3338,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3338,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3338,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3338,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3339,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3339,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3339,Hearing scheduled for 10/22/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-10-15T21:05:25.650Z
H3339,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3339,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3339,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3339,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3339,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3339,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H334,Referred to the committee on Consumer Protection and Professional Licensure,House,2021-03-30T03:59:59.000Z
H334,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H334,Hearing scheduled for 06/14/2021 from 01:00 PM-03:00 PM in Virtual Hearing,Joint,2021-06-08T19:40:24.590Z
H334,Bill reported favorably by committee and referred to the committee on House Ways and Means,House,2021-07-21T19:48:00.840Z
H3340,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3340,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3340,Hearing scheduled for 07/23/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-07-19T17:37:07.160Z
H3340,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3340,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3340,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3340,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3340,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3340,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3341,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3341,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3341,Hearing scheduled for 09/29/2021 from 09:00 AM-01:00 PM in Virtual Hearing,Joint,2021-09-22T21:39:14.637Z
H3341,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3341,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3341,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3341,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3341,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3341,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3342,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3342,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3342,Hearing scheduled for 12/07/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-12-02T14:40:17.600Z
H3342,"Reporting date extended to Monday May 2, 2022, pending concurrence",House,2022-02-09T16:41:28.000Z
H3342,Senate concurred,Senate,2022-02-28T16:22:51.457Z
H3342,"Reporting date extended to Thursday June 2, 2022, pending concurrence",House,2022-05-02T15:29:46.800Z
H3342,Senate concurred,Senate,2022-05-31T15:05:15.183Z
H3342,"Reporting date extended to Thursday June 30, 2022, pending concurrence",House,2022-06-02T15:54:32.997Z
H3342,Senate concurred,Senate,2022-06-09T15:16:12.890Z
H3343,"Referred to the committee on Telecommunications, Utilities and Energy",House,2021-03-29T14:50:09.363Z
H3343,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H3343,Hearing scheduled for 12/07/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-12-02T14:40:17.990Z
